"","h","country","Inv_GDP","Credit_to_GDP","Chinn_Ito","Quantile","Value"
"85",0,"Guatemala",1.85314892170263,19.1832082030967,1.00993658795953,"q=0.75",0.0612881994645293
"86",0,"Guatemala",1.85314892170263,19.1832082030967,1.00993658795953,"q=0.95",0.0497969995436785
"87",0,"Honduras",4.73821333025627,30.0318278593463,-0.146440486907959,"q=0.05",-0.198729491825541
"88",0,"Honduras",4.73821333025627,30.0318278593463,-0.146440486907959,"q=0.25",-0.242475198606278
"89",0,"Honduras",4.73821333025627,30.0318278593463,-0.146440486907959,"q=0.50",-0.112361222925921
"90",0,"Honduras",4.73821333025627,30.0318278593463,-0.146440486907959,"q=0.75",0.112509039336368
"91",0,"Honduras",4.73821333025627,30.0318278593463,-0.146440486907959,"q=0.95",-0.00240709373850782
"92",0,"Iceland",0.444693048258935,72.097851325282,-0.45772115111351,"q=0.05",0.3002077860793
"93",0,"Iceland",0.444693048258935,72.097851325282,-0.45772115111351,"q=0.25",0.0659174374634342
"94",0,"Iceland",0.444693048258935,72.097851325282,-0.45772115111351,"q=0.50",0.0217951506891028
"95",0,"Iceland",0.444693048258935,72.097851325282,-0.45772115111351,"q=0.75",0.0334917279420449
"96",0,"Iceland",0.444693048258935,72.097851325282,-0.45772115111351,"q=0.95",0.0939005427538271
"97",0,"India",0.926678151089219,26.9357298868165,-1.23416984081268,"q=0.05",-0.280040391017524
"98",0,"India",0.926678151089219,26.9357298868165,-1.23416984081268,"q=0.25",-0.104056471641443
"99",0,"India",0.926678151089219,26.9357298868165,-1.23416984081268,"q=0.50",-0.21890118888186
"100",0,"India",0.926678151089219,26.9357298868165,-1.23416984081268,"q=0.75",0.0778384485248857
"101",0,"India",0.926678151089219,26.9357298868165,-1.23416984081268,"q=0.95",-0.212073058767805
"102",0,"Ireland",51.4575194023637,98.3762228112277,1.03791799679399,"q=0.05",0.213569793730793
"103",0,"Ireland",51.4575194023637,98.3762228112277,1.03791799679399,"q=0.25",-0.168880304707492
"104",0,"Ireland",51.4575194023637,98.3762228112277,1.03791799679399,"q=0.50",-0.142196530290465
"105",0,"Ireland",51.4575194023637,98.3762228112277,1.03791799679399,"q=0.75",0.0669986278681114
"106",0,"Ireland",51.4575194023637,98.3762228112277,1.03791799679399,"q=0.95",-0.100545257560772
"107",0,"Israel",3.76325164839952,52.2456179230603,0.498234146237373,"q=0.05",-0.631349864590786
"108",0,"Israel",3.76325164839952,52.2456179230603,0.498234146237373,"q=0.25",-0.10598805296232
"109",0,"Israel",3.76325164839952,52.2456179230603,0.498234146237373,"q=0.50",-0.0430728309220497
"110",0,"Israel",3.76325164839952,52.2456179230603,0.498234146237373,"q=0.75",0.211708724087979
"111",0,"Israel",3.76325164839952,52.2456179230603,0.498234146237373,"q=0.95",0.424635301572983
"112",0,"Italy",1.39719081569247,79.6466748235113,0.90295485034585,"q=0.05",-0.284661900659217
"113",0,"Italy",1.39719081569247,79.6466748235113,0.90295485034585,"q=0.25",-0.132823418736556
"114",0,"Italy",1.39719081569247,79.6466748235113,0.90295485034585,"q=0.50",0.0235955984825957
"115",0,"Italy",1.39719081569247,79.6466748235113,0.90295485034585,"q=0.75",-0.0105644033357504
"116",0,"Italy",1.39719081569247,79.6466748235113,0.90295485034585,"q=0.95",-0.184124760602227
"117",0,"Japan",1.52335262751743,119.361469374536,1.95793065130711,"q=0.05",0.156759111080597
"118",0,"Japan",1.52335262751743,119.361469374536,1.95793065130711,"q=0.25",0.169421153284006
"119",0,"Japan",1.52335262751743,119.361469374536,1.95793065130711,"q=0.50",0.179859518153671
"120",0,"Japan",1.52335262751743,119.361469374536,1.95793065130711,"q=0.75",0.308004886055994
"121",0,"Japan",1.52335262751743,119.361469374536,1.95793065130711,"q=0.95",0.252850303377678
"122",0,"Korea",1.84096740630548,65.0300931432488,-0.196698040217161,"q=0.05",0.226493723431507
"123",0,"Korea",1.84096740630548,65.0300931432488,-0.196698040217161,"q=0.25",0.218810713100719
"124",0,"Korea",1.84096740630548,65.0300931432488,-0.196698040217161,"q=0.50",0.296704959120148
"125",0,"Korea",1.84096740630548,65.0300931432488,-0.196698040217161,"q=0.75",0.304710396939008
"126",0,"Korea",1.84096740630548,65.0300931432488,-0.196698040217161,"q=0.95",0.344418693501717
"127",0,"Malaysia",4.85454000542682,78.1538806157416,0.626305896937847,"q=0.05",0.279686815835518
"128",0,"Malaysia",4.85454000542682,78.1538806157416,0.626305896937847,"q=0.25",0.175102687845864
"129",0,"Malaysia",4.85454000542682,78.1538806157416,0.626305896937847,"q=0.50",0.343614045668264
"130",0,"Malaysia",4.85454000542682,78.1538806157416,0.626305896937847,"q=0.75",0.505657706659429
"131",0,"Malaysia",4.85454000542682,78.1538806157416,0.626305896937847,"q=0.95",0.778573527229529
"132",0,"Mexico",6.59224544007626,21.1208966740316,0.857333328127861,"q=0.05",0.0296232775075819
"133",0,"Mexico",6.59224544007626,21.1208966740316,0.857333328127861,"q=0.25",0.212727006299949
"134",0,"Mexico",6.59224544007626,21.1208966740316,0.857333328127861,"q=0.50",0.150294583530013
"135",0,"Mexico",6.59224544007626,21.1208966740316,0.857333328127861,"q=0.75",0.0353795858097751
"136",0,"Mexico",6.59224544007626,21.1208966740316,0.857333328127861,"q=0.95",-0.102864071490153
"137",0,"Morocco",0.366897900195013,31.487063790689,-1.34985985189676,"q=0.05",-0.6349369697161
"138",0,"Morocco",0.366897900195013,31.487063790689,-1.34985985189676,"q=0.25",-0.155763235245967
"139",0,"Morocco",0.366897900195013,31.487063790689,-1.34985985189676,"q=0.50",0.0822201159016179
"140",0,"Morocco",0.366897900195013,31.487063790689,-1.34985985189676,"q=0.75",0.211059532759863
"141",0,"Morocco",0.366897900195013,31.487063790689,-1.34985985189676,"q=0.95",0.322777595861285
"142",0,"Netherlands",44.7819075538103,112.150661296474,1.86483739674091,"q=0.05",0.0163648882544128
"143",0,"Netherlands",44.7819075538103,112.150661296474,1.86483739674091,"q=0.25",0.0443310385149701
"144",0,"Netherlands",44.7819075538103,112.150661296474,1.86483739674091,"q=0.50",-0.000566143956305951
"145",0,"Netherlands",44.7819075538103,112.150661296474,1.86483739674091,"q=0.75",0.070296600357179
"146",0,"Netherlands",44.7819075538103,112.150661296474,1.86483739674091,"q=0.95",0.120204725822871
"147",0,"New Zealand",6.1523451501803,63.3972142275407,1.43917963504791,"q=0.05",0.0577010350447232
"148",0,"New Zealand",6.1523451501803,63.3972142275407,1.43917963504791,"q=0.25",-0.099254738567495
"149",0,"New Zealand",6.1523451501803,63.3972142275407,1.43917963504791,"q=0.50",0.0123604087687256
"150",0,"New Zealand",6.1523451501803,63.3972142275407,1.43917963504791,"q=0.75",0.249182153314563
"151",0,"New Zealand",6.1523451501803,63.3972142275407,1.43917963504791,"q=0.95",0.45701252302328
"152",0,"Norway",4.69746714453289,62.9418103971085,1.12066758304834,"q=0.05",0.220051171590605
"153",0,"Norway",4.69746714453289,62.9418103971085,1.12066758304834,"q=0.25",-0.166951543931342
"154",0,"Norway",4.69746714453289,62.9418103971085,1.12066758304834,"q=0.50",-0.209679974365349
"155",0,"Norway",4.69746714453289,62.9418103971085,1.12066758304834,"q=0.75",-0.109885755533181
"156",0,"Norway",4.69746714453289,62.9418103971085,1.12066758304834,"q=0.95",-0.0157274779105105
"157",0,"Pakistan",0.420250027436378,22.2353364267968,-1.27574159145355,"q=0.05",-0.577269695351238
"158",0,"Pakistan",0.420250027436378,22.2353364267968,-1.27574159145355,"q=0.25",-0.166870029103519
"159",0,"Pakistan",0.420250027436378,22.2353364267968,-1.27574159145355,"q=0.50",-0.00917053122662169
"160",0,"Pakistan",0.420250027436378,22.2353364267968,-1.27574159145355,"q=0.75",-0.00697219125134181
"161",0,"Pakistan",0.420250027436378,22.2353364267968,-1.27574159145355,"q=0.95",-0.00582792604667638
"162",0,"Peru",4.0699184192931,18.0369793598628,0.694260210990906,"q=0.05",-0.679764505961223
"163",0,"Peru",4.0699184192931,18.0369793598628,0.694260210990906,"q=0.25",-0.0298516837356748
"164",0,"Peru",4.0699184192931,18.0369793598628,0.694260210990906,"q=0.50",-0.0530060584526908
"165",0,"Peru",4.0699184192931,18.0369793598628,0.694260210990906,"q=0.75",0.194999502044667
"166",0,"Peru",4.0699184192931,18.0369793598628,0.694260210990906,"q=0.95",0.0271378955273889
"167",0,"Philippines",3.52052538906767,28.4690466418837,-0.58414036244154,"q=0.05",0.196971838273633
"168",0,"Philippines",3.52052538906767,28.4690466418837,-0.58414036244154,"q=0.25",0.028674591112799
"169",0,"Philippines",3.52052538906767,28.4690466418837,-0.58414036244154,"q=0.50",0.14357999811981
"170",0,"Philippines",3.52052538906767,28.4690466418837,-0.58414036244154,"q=0.75",0.00532156825546267
"171",0,"Philippines",3.52052538906767,28.4690466418837,-0.58414036244154,"q=0.95",-0.114701967084027
"172",0,"Portugal",1.25404424954118,128.688366599588,0.736664496958256,"q=0.05",-0.206970346776706
"173",0,"Portugal",1.25404424954118,128.688366599588,0.736664496958256,"q=0.25",-0.17863197403428
"174",0,"Portugal",1.25404424954118,128.688366599588,0.736664496958256,"q=0.50",-0.0263707588849188
"175",0,"Portugal",1.25404424954118,128.688366599588,0.736664496958256,"q=0.75",0.0304430538511858
"176",0,"Portugal",1.25404424954118,128.688366599588,0.736664496958256,"q=0.95",0.0262323930794927
"177",0,"South Africa",1.66316369300194,57.218274344557,-1.24866586625576,"q=0.05",0.156220322935827
"178",0,"South Africa",1.66316369300194,57.218274344557,-1.24866586625576,"q=0.25",0.11112426575415
"179",0,"South Africa",1.66316369300194,57.218274344557,-1.24866586625576,"q=0.50",0.168125151059662
"180",0,"South Africa",1.66316369300194,57.218274344557,-1.24866586625576,"q=0.75",0.324433952806092
"181",0,"South Africa",1.66316369300194,57.218274344557,-1.24866586625576,"q=0.95",0.139606024699232
"182",0,"Spain",2.90747001855535,132.94100449076,1.01206491321325,"q=0.05",-0.331226430427495
"183",0,"Spain",2.90747001855535,132.94100449076,1.01206491321325,"q=0.25",-0.00940863166027381
"184",0,"Spain",2.90747001855535,132.94100449076,1.01206491321325,"q=0.50",-0.0258011345757582
"185",0,"Spain",2.90747001855535,132.94100449076,1.01206491321325,"q=0.75",-0.0989814920193682
"186",0,"Spain",2.90747001855535,132.94100449076,1.01206491321325,"q=0.95",-0.215039852267965
"187",0,"Sweden",5.32284072974328,62.6630244953616,1.67596179485321,"q=0.05",0.0281085414322823
"188",0,"Sweden",5.32284072974328,62.6630244953616,1.67596179485321,"q=0.25",-0.09079032647771
"189",0,"Sweden",5.32284072974328,62.6630244953616,1.67596179485321,"q=0.50",-0.0717290666921281
"190",0,"Sweden",5.32284072974328,62.6630244953616,1.67596179485321,"q=0.75",-0.0499504221521599
"191",0,"Sweden",5.32284072974328,62.6630244953616,1.67596179485321,"q=0.95",-0.108584736913925
"192",0,"Switzerland",19.7235415948246,126.404300847442,2.31061291694641,"q=0.05",-0.0289859547095419
"193",0,"Switzerland",19.7235415948246,126.404300847442,2.31061291694641,"q=0.25",-0.0248150091985987
"194",0,"Switzerland",19.7235415948246,126.404300847442,2.31061291694641,"q=0.50",0.143872715067817
"195",0,"Switzerland",19.7235415948246,126.404300847442,2.31061291694641,"q=0.75",0.21698229914371
"196",0,"Switzerland",19.7235415948246,126.404300847442,2.31061291694641,"q=0.95",0.278365229712016
"197",0,"Taiwan",2.77636285738876,110.161101387021,2.2727308011055,"q=0.05",-0.0951530982216801
"198",0,"Taiwan",2.77636285738876,110.161101387021,2.2727308011055,"q=0.25",-0.0114290440365739
"199",0,"Taiwan",2.77636285738876,110.161101387021,2.2727308011055,"q=0.50",0.250915711438452
"200",0,"Taiwan",2.77636285738876,110.161101387021,2.2727308011055,"q=0.75",0.33667832958644
"201",0,"Taiwan",2.77636285738876,110.161101387021,2.2727308011055,"q=0.95",0.79297970479469
"202",0,"Thailand",3.56726024655694,70.5121219227427,-0.396264698803425,"q=0.05",0.243479786460134
"203",0,"Thailand",3.56726024655694,70.5121219227427,-0.396264698803425,"q=0.25",0.138480501206426
"204",0,"Thailand",3.56726024655694,70.5121219227427,-0.396264698803425,"q=0.50",0.261998618661787
"205",0,"Thailand",3.56726024655694,70.5121219227427,-0.396264698803425,"q=0.75",0.54029723818359
"206",0,"Thailand",3.56726024655694,70.5121219227427,-0.396264698803425,"q=0.95",0.779645912946352
"207",0,"Turkey",0.502744706927943,25.2364492235758,-0.92667147308588,"q=0.05",-0.290137336954865
"208",0,"Turkey",0.502744706927943,25.2364492235758,-0.92667147308588,"q=0.25",-0.00508330474775984
"209",0,"Turkey",0.502744706927943,25.2364492235758,-0.92667147308588,"q=0.50",-0.0782249137949748
"210",0,"Turkey",0.502744706927943,25.2364492235758,-0.92667147308588,"q=0.75",0.172302049131698
"211",0,"Turkey",0.502744706927943,25.2364492235758,-0.92667147308588,"q=0.95",0.060015917386332
"212",0,"United Kingdom",15.4060278592372,83.1015589721999,1.66894266605377,"q=0.05",-0.107637919776841
"213",0,"United Kingdom",15.4060278592372,83.1015589721999,1.66894266605377,"q=0.25",0.0144900590094676
"214",0,"United Kingdom",15.4060278592372,83.1015589721999,1.66894266605377,"q=0.50",0.232913319756292
"215",0,"United Kingdom",15.4060278592372,83.1015589721999,1.66894266605377,"q=0.75",0.448792978019826
"216",0,"United Kingdom",15.4060278592372,83.1015589721999,1.66894266605377,"q=0.95",0.750188693990065
"217",0,"Uruguay",2.86468255005051,27.6250139711874,1.14158062398434,"q=0.05",-0.0102503294852505
"218",0,"Uruguay",2.86468255005051,27.6250139711874,1.14158062398434,"q=0.25",0.209917497489205
"219",0,"Uruguay",2.86468255005051,27.6250139711874,1.14158062398434,"q=0.50",0.178167346681766
"220",0,"Uruguay",2.86468255005051,27.6250139711874,1.14158062398434,"q=0.75",0.136748506037205
"221",0,"Uruguay",2.86468255005051,27.6250139711874,1.14158062398434,"q=0.95",0.17865289303254
"222",1,"Argentina",3.51331600425493,16.4448787493186,-0.527378163337707,"q=0.05",-0.0137279236709291
"223",1,"Argentina",3.51331600425493,16.4448787493186,-0.527378163337707,"q=0.25",-0.064507150270113
"224",1,"Argentina",3.51331600425493,16.4448787493186,-0.527378163337707,"q=0.50",0.075808933406892
"225",1,"Argentina",3.51331600425493,16.4448787493186,-0.527378163337707,"q=0.75",0.138002285307757
"226",1,"Argentina",3.51331600425493,16.4448787493186,-0.527378163337707,"q=0.95",0.212757481626752
"227",1,"Australia",8.81515119143869,65.1036850722477,1.13788653984666,"q=0.05",-0.137013816492635
"228",1,"Australia",8.81515119143869,65.1036850722477,1.13788653984666,"q=0.25",-0.0271830566790649
"229",1,"Australia",8.81515119143869,65.1036850722477,1.13788653984666,"q=0.50",-0.0140967426154787
"230",1,"Australia",8.81515119143869,65.1036850722477,1.13788653984666,"q=0.75",0.152404902776613
"231",1,"Australia",8.81515119143869,65.1036850722477,1.13788653984666,"q=0.95",0.0787774058822141
"232",1,"Austria",2.06974919313617,90.2433729061583,1.66227964580059,"q=0.05",0.310015599606774
"233",1,"Austria",2.06974919313617,90.2433729061583,1.66227964580059,"q=0.25",0.201075717910475
"234",1,"Austria",2.06974919313617,90.2433729061583,1.66227964580059,"q=0.50",0.142141574218922
"235",1,"Austria",2.06974919313617,90.2433729061583,1.66227964580059,"q=0.75",0.0356038177438233
"236",1,"Austria",2.06974919313617,90.2433729061583,1.66227964580059,"q=0.95",0.0345470453175043
"237",1,"Belgium",8.93871282875558,61.953027983649,1.64498655259609,"q=0.05",-0.130406358306615
"238",1,"Belgium",8.93871282875558,61.953027983649,1.64498655259609,"q=0.25",-0.232728916760168
"239",1,"Belgium",8.93871282875558,61.953027983649,1.64498655259609,"q=0.50",-0.0673391505873392
"240",1,"Belgium",8.93871282875558,61.953027983649,1.64498655259609,"q=0.75",0.0141393441145225
"241",1,"Belgium",8.93871282875558,61.953027983649,1.64498655259609,"q=0.95",0.0233335563215567
"242",1,"Bolivia",3.01227421390806,29.1509969373784,0.480277449563146,"q=0.05",-1.74292938596987
"243",1,"Bolivia",3.01227421390806,29.1509969373784,0.480277449563146,"q=0.25",-0.0918092533932774
"244",1,"Bolivia",3.01227421390806,29.1509969373784,0.480277449563146,"q=0.50",0.129282253476331
"245",1,"Bolivia",3.01227421390806,29.1509969373784,0.480277449563146,"q=0.75",0.0364209349804183
"246",1,"Bolivia",3.01227421390806,29.1509969373784,0.480277449563146,"q=0.95",0.0330442944561632
"247",1,"Brazil",3.84157657469786,41.0739282230336,-1.29209904551506,"q=0.05",-0.169744064195792
"248",1,"Brazil",3.84157657469786,41.0739282230336,-1.29209904551506,"q=0.25",-0.0236347566764116
"249",1,"Brazil",3.84157657469786,41.0739282230336,-1.29209904551506,"q=0.50",0.00278525060306165
"250",1,"Brazil",3.84157657469786,41.0739282230336,-1.29209904551506,"q=0.75",0.0475998472567675
"251",1,"Brazil",3.84157657469786,41.0739282230336,-1.29209904551506,"q=0.95",-0.0216889680819212
"252",1,"Canada",17.6825392209092,64.0394773136986,2.31061291694641,"q=0.05",-0.141630811386447
"253",1,"Canada",17.6825392209092,64.0394773136986,2.31061291694641,"q=0.25",-0.0601897973444132
"254",1,"Canada",17.6825392209092,64.0394773136986,2.31061291694641,"q=0.50",0.0679148628686825
"255",1,"Canada",17.6825392209092,64.0394773136986,2.31061291694641,"q=0.75",0.11742005818532
"256",1,"Canada",17.6825392209092,64.0394773136986,2.31061291694641,"q=0.95",0.83865633567467
"257",1,"Chile",10.0441616064123,44.1415257446896,-0.349940836727619,"q=0.05",-0.466819005480959
"258",1,"Chile",10.0441616064123,44.1415257446896,-0.349940836727619,"q=0.25",-0.17904513157173
"259",1,"Chile",10.0441616064123,44.1415257446896,-0.349940836727619,"q=0.50",0.151051751671511
"260",1,"Chile",10.0441616064123,44.1415257446896,-0.349940836727619,"q=0.75",0.319990477692646
"261",1,"Chile",10.0441616064123,44.1415257446896,-0.349940836727619,"q=0.95",0.578352662577998
"262",1,"Colombia",2.82529961783953,28.2316860151575,-1.18510577708483,"q=0.05",-0.146749431836128
"263",1,"Colombia",2.82529961783953,28.2316860151575,-1.18510577708483,"q=0.25",0.0587391156731127
"264",1,"Colombia",2.82529961783953,28.2316860151575,-1.18510577708483,"q=0.50",-0.0398600032012867
"265",1,"Colombia",2.82529961783953,28.2316860151575,-1.18510577708483,"q=0.75",0.177179436789698
"266",1,"Colombia",2.82529961783953,28.2316860151575,-1.18510577708483,"q=0.95",0.0023566204120792
"267",1,"Costa Rica",6.64381972782611,30.0005302037447,0.22604732170701,"q=0.05",-0.176286439156311
"268",1,"Costa Rica",6.64381972782611,30.0005302037447,0.22604732170701,"q=0.25",-0.249958249048986
"269",1,"Costa Rica",6.64381972782611,30.0005302037447,0.22604732170701,"q=0.50",-0.230156655055314
"270",1,"Costa Rica",6.64381972782611,30.0005302037447,0.22604732170701,"q=0.75",-0.16076107065104
"271",1,"Costa Rica",6.64381972782611,30.0005302037447,0.22604732170701,"q=0.95",-0.0996665078392712
"272",1,"Cyprus",5.4690780078508,192.995894541645,-0.158414037227631,"q=0.05",0.120881278956111
"273",1,"Cyprus",5.4690780078508,192.995894541645,-0.158414037227631,"q=0.25",-0.203569569622956
"274",1,"Cyprus",5.4690780078508,192.995894541645,-0.158414037227631,"q=0.50",-0.0818795690880912
